filepath,label,attack_type,speaker_id,split
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4265296.flac,fake,A09,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6671657.flac,fake,A16,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1042037.flac,fake,A13,LA_0002,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6578706.flac,fake,A09,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8272304.flac,fake,A13,LA_0021,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2733490.flac,fake,A19,LA_0028,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3009039.flac,fake,A07,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1045856.flac,fake,A14,LA_0043,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5842732.flac,fake,A11,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9085063.flac,fake,A15,LA_0014,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9877357.flac,fake,A09,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2095975.flac,real,-,LA_0043,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7999157.flac,fake,A18,LA_0045,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4689382.flac,fake,A09,LA_0034,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8806838.flac,fake,A13,LA_0017,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3233085.flac,real,-,LA_0059,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2048001.flac,fake,A09,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3706756.flac,fake,A17,LA_0015,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7786357.flac,fake,A13,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2038545.flac,real,-,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3425904.flac,real,-,LA_0061,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4958115.flac,fake,A13,LA_0011,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4742299.flac,fake,A08,LA_0025,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8343071.flac,fake,A09,LA_0024,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7208085.flac,fake,A16,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4903341.flac,fake,A09,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7617071.flac,fake,A16,LA_0023,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2080798.flac,fake,A16,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4381229.flac,fake,A09,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9044832.flac,fake,A18,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9475850.flac,fake,A09,LA_0020,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2389562.flac,real,-,LA_0052,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5677700.flac,fake,A19,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7466291.flac,fake,A15,LA_0026,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7055585.flac,fake,A09,LA_0039,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9863592.flac,fake,A17,LA_0018,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8631084.flac,fake,A13,LA_0023,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3990359.flac,fake,A14,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4353988.flac,fake,A07,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7553518.flac,fake,A12,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6617209.flac,fake,A14,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5196065.flac,fake,A16,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8817181.flac,real,-,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7912437.flac,fake,A18,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7389500.flac,fake,A10,LA_0011,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2702965.flac,fake,A16,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7563759.flac,fake,A13,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5955359.flac,fake,A08,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8804087.flac,fake,A18,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2052404.flac,fake,A14,LA_0009,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7961962.flac,fake,A13,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5638864.flac,fake,A14,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7857630.flac,fake,A15,LA_0004,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8927004.flac,fake,A19,LA_0034,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6487372.flac,fake,A19,LA_0015,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1089140.flac,fake,A16,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9597644.flac,fake,A19,LA_0034,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3367278.flac,fake,A09,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9580615.flac,fake,A08,LA_0039,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2489092.flac,fake,A10,LA_0039,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1885259.flac,fake,A11,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4354202.flac,fake,A19,LA_0021,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7457023.flac,fake,A19,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1654718.flac,fake,A19,LA_0020,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7259129.flac,fake,A14,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7542861.flac,fake,A19,LA_0028,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9392212.flac,fake,A08,LA_0028,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3697117.flac,fake,A14,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9421393.flac,fake,A18,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5378831.flac,fake,A18,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5690205.flac,fake,A17,LA_0011,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6775670.flac,fake,A19,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1160695.flac,fake,A11,LA_0023,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9046306.flac,fake,A17,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9932498.flac,real,-,LA_0059,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4292424.flac,fake,A14,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7833527.flac,fake,A14,LA_0009,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8215758.flac,fake,A07,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1056214.flac,fake,A16,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7965783.flac,fake,A08,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9808274.flac,fake,A12,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5905696.flac,fake,A13,LA_0033,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5286464.flac,fake,A12,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2146383.flac,fake,A17,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4003348.flac,fake,A13,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2868465.flac,fake,A15,LA_0033,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6761377.flac,fake,A13,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6631313.flac,fake,A16,LA_0014,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9922073.flac,fake,A13,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6861215.flac,fake,A07,LA_0020,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4279846.flac,fake,A19,LA_0018,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1361749.flac,fake,A11,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1727132.flac,fake,A09,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1234103.flac,real,-,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3071807.flac,fake,A16,LA_0048,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4236708.flac,fake,A09,LA_0031,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4199301.flac,fake,A11,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4976044.flac,fake,A13,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4683840.flac,fake,A14,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2129708.flac,fake,A17,LA_0001,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3078073.flac,fake,A19,LA_0004,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5445931.flac,fake,A18,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1304191.flac,fake,A17,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8825972.flac,fake,A08,LA_0031,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6298968.flac,fake,A18,LA_0034,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7012733.flac,real,-,LA_0030,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9031236.flac,fake,A09,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9947017.flac,fake,A07,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5915998.flac,fake,A17,LA_0027,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8632403.flac,fake,A14,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4408989.flac,fake,A19,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1036301.flac,fake,A13,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9275926.flac,fake,A15,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7468746.flac,fake,A16,LA_0002,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8003421.flac,fake,A14,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7906618.flac,fake,A12,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9233489.flac,fake,A13,LA_0030,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4109159.flac,fake,A14,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2866269.flac,fake,A13,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6113280.flac,fake,A15,LA_0040,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9175597.flac,fake,A10,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5972289.flac,fake,A13,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3233325.flac,fake,A13,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2954966.flac,fake,A11,LA_0033,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4167508.flac,fake,A17,LA_0033,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2397374.flac,fake,A14,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4479321.flac,fake,A17,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4829693.flac,fake,A11,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7773854.flac,fake,A14,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6345496.flac,fake,A17,LA_0048,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9475949.flac,fake,A07,LA_0018,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6186352.flac,fake,A16,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3688804.flac,fake,A09,LA_0030,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6307937.flac,fake,A08,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5175396.flac,fake,A11,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4418937.flac,fake,A18,LA_0023,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1324026.flac,fake,A11,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3685461.flac,fake,A15,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2298835.flac,real,-,LA_0045,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1861917.flac,fake,A15,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7172885.flac,fake,A16,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5896690.flac,fake,A10,LA_0002,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7918545.flac,fake,A13,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4639669.flac,fake,A19,LA_0009,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4222451.flac,fake,A18,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4251201.flac,fake,A16,LA_0047,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7053969.flac,fake,A10,LA_0001,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1743587.flac,fake,A16,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2902886.flac,fake,A10,LA_0006,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1508807.flac,fake,A10,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6732380.flac,fake,A10,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5024272.flac,fake,A08,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2127562.flac,fake,A16,LA_0012,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1329963.flac,fake,A07,LA_0034,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7596013.flac,fake,A11,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2873865.flac,fake,A17,LA_0045,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6012610.flac,fake,A15,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6051018.flac,real,-,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5542967.flac,fake,A16,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6565900.flac,fake,A19,LA_0032,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1633842.flac,real,-,LA_0051,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5733317.flac,fake,A14,LA_0001,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4947576.flac,fake,A15,LA_0002,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3792529.flac,fake,A16,LA_0044,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7308804.flac,fake,A13,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2328710.flac,fake,A15,LA_0024,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1430594.flac,fake,A17,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2005989.flac,fake,A12,LA_0011,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7575364.flac,real,-,LA_0064,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5767999.flac,fake,A15,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5254567.flac,fake,A19,LA_0022,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9195890.flac,fake,A10,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7607525.flac,fake,A07,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8601887.flac,real,-,LA_0068,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9027073.flac,fake,A07,LA_0020,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9967751.flac,fake,A13,LA_0012,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7829044.flac,fake,A19,LA_0023,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3028653.flac,fake,A10,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7412597.flac,fake,A13,LA_0048,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2842945.flac,fake,A18,LA_0031,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7923714.flac,fake,A08,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1728154.flac,real,-,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5769652.flac,fake,A18,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9388082.flac,fake,A08,LA_0033,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3108499.flac,fake,A13,LA_0004,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3768823.flac,fake,A08,LA_0015,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2701145.flac,fake,A09,LA_0009,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9403451.flac,fake,A16,LA_0047,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1970130.flac,fake,A12,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7928316.flac,fake,A17,LA_0006,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6375905.flac,fake,A08,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2682750.flac,fake,A15,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2074507.flac,fake,A08,LA_0043,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7189340.flac,fake,A11,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4491535.flac,fake,A13,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6078133.flac,fake,A08,LA_0018,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7590452.flac,fake,A19,LA_0038,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2606785.flac,fake,A15,LA_0042,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9640987.flac,fake,A14,LA_0001,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8974577.flac,fake,A17,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3913078.flac,fake,A17,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5770679.flac,fake,A14,LA_0018,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7398230.flac,fake,A13,LA_0004,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7701187.flac,fake,A10,LA_0030,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3919251.flac,fake,A11,LA_0025,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7680573.flac,fake,A17,LA_0017,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7836752.flac,fake,A17,LA_0016,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8763570.flac,fake,A15,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7097428.flac,real,-,LA_0012,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6958427.flac,fake,A07,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1015860.flac,fake,A12,LA_0017,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1927778.flac,real,-,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7903093.flac,fake,A07,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5212479.flac,fake,A18,LA_0021,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5666434.flac,fake,A18,LA_0008,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6214944.flac,fake,A12,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6062773.flac,fake,A09,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2800477.flac,fake,A10,LA_0020,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6966438.flac,fake,A18,LA_0002,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6715422.flac,fake,A11,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2430828.flac,fake,A09,LA_0005,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1110813.flac,fake,A18,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4553567.flac,fake,A09,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4756507.flac,fake,A14,LA_0007,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4718380.flac,fake,A12,LA_0047,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1419739.flac,fake,A09,LA_0041,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1055678.flac,real,-,LA_0026,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4107607.flac,real,-,LA_0010,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3072586.flac,fake,A14,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2897513.flac,fake,A16,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4206129.flac,fake,A09,LA_0045,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5500628.flac,real,-,LA_0051,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3812764.flac,fake,A10,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3741229.flac,fake,A12,LA_0001,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4729835.flac,real,-,LA_0039,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3461828.flac,fake,A11,LA_0024,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4657173.flac,fake,A14,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7361492.flac,real,-,LA_0035,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2026090.flac,fake,A10,LA_0026,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2205615.flac,fake,A13,LA_0039,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2924301.flac,fake,A09,LA_0030,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3715433.flac,fake,A17,LA_0003,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7125351.flac,fake,A13,LA_0046,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7014163.flac,fake,A11,LA_0043,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4568591.flac,fake,A17,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7972850.flac,fake,A13,LA_0029,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1583656.flac,fake,A13,LA_0011,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2389978.flac,fake,A11,LA_0048,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7343013.flac,fake,A07,LA_0037,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2031450.flac,fake,A09,LA_0013,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7025527.flac,fake,A14,LA_0025,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5341507.flac,fake,A09,LA_0036,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1696436.flac,fake,A15,LA_0006,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1907962.flac,fake,A18,LA_0019,eval
dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2386664.flac,fake,A17,LA_0001,eval
