t60,decay_slope,drr,filepath,label,split
1.6869375,-23.54724648704837,-68.19077,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5491412.flac,fake,dev
0.8806874999999992,-53.78851152196091,-70.23835,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5519522.flac,fake,dev
3.0210000000000004,-18.421535608686742,-66.96084,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5543089.flac,fake,dev
1.1302499999999998,-33.12838266605456,-68.75304,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5550880.flac,fake,dev
2.7496875,-14.618885884574246,-79.42941,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5613820.flac,fake,dev
2.9141250000000003,-10.321570789335173,-67.92045,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5621483.flac,fake,dev
1.3396875000000006,-49.20177275026147,-73.207375,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5699731.flac,fake,dev
2.524875,-18.48067730911223,-68.485725,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5702258.flac,fake,dev
2.2441875,-28.57530635877355,-61.09695,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5711351.flac,fake,dev
1.9344375,-27.08903761498142,-74.6231,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5726307.flac,fake,dev
1.691062500000001,-15.712659109937585,-65.6716,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5734535.flac,fake,dev
1.408125000000001,-19.84154365040797,-65.95069,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5755154.flac,fake,dev
4.978125,-5.523373120965053,-82.468796,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5826748.flac,fake,dev
0.4376249999999999,-87.13051382449108,-62.9682,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5847801.flac,fake,dev
1.103625,-25.306592326797563,-64.46856,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5854712.flac,fake,dev
1.4122499999999991,-42.03015607635741,-54.92086,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5867269.flac,fake,dev
0.7773750000000001,-33.63950349092349,-62.34058,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5881167.flac,fake,dev
1.5787500000000003,-21.70568036650385,-62.263905,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5899377.flac,fake,dev
2.4346875,-12.563904587991606,-70.38052,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5901190.flac,fake,dev
2.0218125,-19.095500950842,-72.00781,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5909916.flac,fake,dev
0.7475625000000004,-94.19420943709976,-52.212463,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5918137.flac,fake,dev
0.5413125000000001,-71.3694171999414,-63.804188,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_5929796.flac,fake,dev
2.8704374999999995,-18.12583087286389,-63.884106,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6013665.flac,fake,dev
1.951312500000001,-20.5971543166937,-65.73394,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6019558.flac,fake,dev
0.8308125000000008,-49.62989303441356,-67.786156,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6081377.flac,fake,dev
0.8231250000000001,-50.79031641849666,-66.958405,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6087767.flac,fake,dev
3.464624999999999,-10.913399932574176,-65.13782,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6103118.flac,fake,dev
2.9285625,-7.965790981126087,-80.62191,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6108925.flac,fake,dev
2.02425,-24.629719128255548,-73.629745,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6127324.flac,fake,dev
1.5028124999999988,-40.21420128015142,-68.45019,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6137322.flac,fake,dev
3.866625,-8.966578667883004,-65.617905,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6143159.flac,fake,dev
3.4749375,-11.15413985878562,-62.791336,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6151616.flac,fake,dev
2.6101875,-12.13607257461234,-66.65765,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6174114.flac,fake,dev
1.4776875,-27.148259971130923,-63.477158,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6212794.flac,fake,dev
2.720249999999999,-10.952874912196169,-76.131676,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6218929.flac,fake,dev
0.8383125000000007,-44.56949366262244,-67.06061,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6224605.flac,fake,dev
5.05575,-5.722616320919429,-67.03258,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6230736.flac,fake,dev
5.0715,-9.08163821263568,-73.49761,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6233911.flac,fake,dev
0.6148125,-69.01554157086078,-63.66185,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6290294.flac,fake,dev
1.1956875000000005,-35.00250642088017,-65.092896,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6327399.flac,fake,dev
1.2429374999999996,-39.832757027477456,-59.90693,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6383543.flac,fake,dev
1.7598750000000003,-26.61403056758968,-49.010727,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6390760.flac,fake,dev
0.7117499999999999,-66.3254188808643,-60.168453,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6447251.flac,fake,dev
3.856312499999999,-8.374800437558998,-74.49404,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6454321.flac,fake,dev
2.545687500000001,-21.57223466593681,-67.281746,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6464994.flac,fake,dev
1.063875,-33.81170376912824,-77.20529,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6486980.flac,fake,dev
1.6438125000000006,-25.77155402602441,-66.59207,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6499728.flac,fake,dev
2.8395,-10.261312783146462,-69.77292,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6502735.flac,fake,dev
1.6153125000000004,-37.585804822340656,-60.617737,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6513609.flac,fake,dev
0.8013749999999995,-41.80456852823284,-63.90348,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6514670.flac,fake,dev
0.9652500000000006,-67.3447746351971,-66.552246,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6648074.flac,fake,dev
2.8938749999999995,-12.606791569064743,-60.78081,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6655563.flac,fake,dev
0.7280624999999992,-57.848079683823705,-58.39273,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6681675.flac,fake,dev
0.9515625,-44.92373705047223,-69.42119,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6716544.flac,fake,dev
3.017062500000001,-12.83173161694467,-61.65882,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6734573.flac,fake,dev
1.7190000000000012,-14.538443128831744,-76.03183,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6786099.flac,fake,dev
4.480124999999999,-7.727138830471199,-71.359604,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6834540.flac,fake,dev
1.9897500000000004,-21.98250134114868,-59.84153,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6852175.flac,fake,dev
2.4148125,-9.372472994582267,-70.06478,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6858597.flac,fake,dev
1.7371875,-23.10403251668068,-71.7653,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6870040.flac,fake,dev
1.6490625000000003,-35.88587919163798,-61.946064,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6884626.flac,fake,dev
1.5590624999999996,-42.16466643719318,-54.883965,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6887218.flac,fake,dev
1.2963749999999996,-33.7443403747566,-60.591854,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6890842.flac,fake,dev
0.6095625000000002,-97.67502087172412,-61.240417,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6920274.flac,fake,dev
2.022562500000001,-30.390683079535453,-66.857574,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6921099.flac,fake,dev
2.194687500000001,-17.1261026916222,-62.408466,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6932984.flac,fake,dev
1.9931249999999991,-20.801962494373704,-72.76404,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6950600.flac,fake,dev
0.9013124999999992,-39.42159197494989,-71.378815,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_6967013.flac,fake,dev
1.3899374999999994,-22.54834311721511,-67.5977,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7018339.flac,fake,dev
1.384125000000001,-32.705031256352605,-67.00282,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7030836.flac,fake,dev
2.2786875,-17.272233847519026,-63.045616,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7040526.flac,fake,dev
1.1349375000000008,-34.62450151810423,-70.4668,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7082816.flac,fake,dev
0.6873750000000001,-75.95998756320779,-54.556767,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7107466.flac,fake,dev
1.9378125,-17.563395657589712,-64.50418,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7109251.flac,fake,dev
1.5766875000000011,-22.468419855634178,-71.119225,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7112267.flac,fake,dev
1.4347500000000002,-26.15979341933066,-64.886154,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7120164.flac,fake,dev
1.6751249999999995,-31.380466738058207,-76.6608,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7120378.flac,fake,dev
1.9518750000000007,-20.915048848978834,-77.998955,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7126476.flac,fake,dev
0.5561249999999995,-70.69314621732303,-52.076164,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7129774.flac,fake,dev
1.7831249999999996,-19.461175290668425,-66.603485,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7139694.flac,fake,dev
2.0225625,-24.2953105289053,-62.639687,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7149435.flac,fake,dev
1.4726250000000012,-19.70991202588948,-66.65234,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7171461.flac,fake,dev
0.8544375000000004,-42.57926816593385,-70.79512,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7186648.flac,fake,dev
1.1756249999999993,-54.39867452049032,-56.538322,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7191599.flac,fake,dev
0.834187500000001,-50.40271325356624,-63.724953,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7219959.flac,fake,dev
0.4884375000000001,-89.59850163332581,-61.566998,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7227396.flac,fake,dev
0.7717499999999999,-55.44260541886499,-70.51996,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7290138.flac,fake,dev
0.9103125000000007,-76.25327718883581,-59.335632,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7312402.flac,fake,dev
2.341687500000001,-10.83889037522736,-74.26149,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7375499.flac,fake,dev
1.0923750000000008,-31.93111621249767,-62.068325,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7388723.flac,fake,dev
2.791875000000001,-11.685411463069691,-73.827644,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7411008.flac,fake,dev
0.8829374999999993,-55.50511455025924,-61.7537,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7420382.flac,fake,dev
1.714875,-20.79046406891732,-78.04105,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7431648.flac,fake,dev
1.4979374999999997,-25.72224681529204,-63.07229,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7484913.flac,fake,dev
2.9613750000000008,-15.86518652661312,-73.46266,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7525091.flac,fake,dev
1.0188749999999995,-37.91798370113066,-65.04918,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7569481.flac,fake,dev
3.7381875,-8.038678791850158,-69.0267,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7584788.flac,fake,dev
2.3750625000000003,-15.056275327201288,-68.113464,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7595396.flac,fake,dev
3.1923750000000006,-12.78909462835968,-63.792603,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7604548.flac,fake,dev
1.0798125,-27.447729563561232,-59.08277,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7614264.flac,fake,dev
1.7621250000000006,-13.094625583555514,-71.22925,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7643557.flac,fake,dev
2.227687500000001,-31.864931947562937,-75.52831,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7660511.flac,fake,dev
1.7906249999999997,-23.42895935223877,-70.45086,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7679395.flac,fake,dev
0.9742499999999996,-36.23682319672574,-60.335495,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7685864.flac,fake,dev
1.4919375,-14.371504244087708,-74.33682,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7717790.flac,fake,dev
2.713125,-17.865507047709745,-59.955826,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7733474.flac,fake,dev
2.1470625,-17.17870736043313,-70.48326,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7734687.flac,fake,dev
3.1576875,-14.25933709963564,-66.343475,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7735847.flac,fake,dev
2.724562500000001,-18.45334124197538,-72.615814,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7744376.flac,fake,dev
3.0590625,-12.002435226027607,-69.059006,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7763354.flac,fake,dev
1.8826874999999996,-13.519519162387017,-71.96074,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7768185.flac,fake,dev
1.8838125000000008,-14.482865571749276,-63.58616,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7825070.flac,fake,dev
1.0691249999999997,-33.112371780756455,-65.35576,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7863446.flac,fake,dev
3.71025,-11.488543583247756,-74.3584,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7903297.flac,fake,dev
0.9855,-31.74409157723284,-67.73572,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7910632.flac,fake,dev
2.224687499999999,-15.068500646700263,-70.380554,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7918457.flac,fake,dev
1.5763124999999991,-18.695574865643977,-57.934982,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7922711.flac,fake,dev
1.5436875,-30.14139408509682,-59.325035,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7949260.flac,fake,dev
3.2544375,-14.839964694527326,-71.48856,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7973047.flac,fake,dev
2.5588125,-11.39473530324459,-75.954445,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_7997330.flac,fake,dev
1.6481249999999998,-28.86357480305259,-64.51292,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8003982.flac,fake,dev
1.4013750000000007,-50.49529345390623,-61.08444,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8037537.flac,fake,dev
2.8085624999999985,-11.198224536944767,-62.635933,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8045695.flac,fake,dev
1.4135625000000005,-30.76025592573591,-61.13292,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8048655.flac,fake,dev
1.1278124999999994,-40.493519506693694,-65.535995,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8090443.flac,fake,dev
1.5405000000000002,-20.69897752709319,-56.219803,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8117597.flac,fake,dev
3.381,-11.81911455574694,-64.784584,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8138478.flac,fake,dev
3.2450625000000004,-9.907794320323497,-62.836838,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8161346.flac,fake,dev
4.245749999999999,-11.329112902914622,-78.42626,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8181617.flac,fake,dev
1.1578125000000008,-23.603176662860832,-60.761513,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8191875.flac,fake,dev
3.382687500000002,-14.412074738981628,-63.382927,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8217709.flac,fake,dev
2.1491249999999997,-13.561957531712135,-71.245316,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8243334.flac,fake,dev
2.3743125000000007,-26.264025528311656,-70.160614,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8257669.flac,fake,dev
1.2725624999999998,-25.514756338776355,-65.09913,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8258450.flac,fake,dev
1.9650000000000007,-19.89936957615975,-64.68535,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8271340.flac,fake,dev
1.3486874999999996,-52.99127847282698,-76.59958,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8323372.flac,fake,dev
2.3756250000000003,-18.256203293758844,-68.32926,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8353917.flac,fake,dev
1.3717499999999991,-33.88332684243495,-67.38367,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8359118.flac,fake,dev
2.419312500000001,-13.436249293127462,-63.863487,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8366444.flac,fake,dev
1.8436875,-18.347070441573138,-66.66589,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8420931.flac,fake,dev
1.9100625,-29.774792395426097,-60.965157,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8428519.flac,fake,dev
0.9414375,-43.45740561510576,-60.230507,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8450719.flac,fake,dev
1.914375,-24.438360756748025,-75.158806,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8505001.flac,fake,dev
1.1484375,-20.429160659143456,-73.35423,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8524573.flac,fake,dev
2.740312499999999,-9.96689043469583,-75.85569,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8530635.flac,fake,dev
3.0688124999999995,-17.584899007571064,-65.49346,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8565229.flac,fake,dev
2.8460625000000004,-16.479377907393687,-64.17714,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8592787.flac,fake,dev
0.9178124999999993,-37.15966461461539,-66.497375,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8595981.flac,fake,dev
1.655625000000001,-19.65138253377736,-82.85092,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8630262.flac,fake,dev
1.0428750000000009,-38.15142210061431,-65.617004,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8676372.flac,fake,dev
0.8420624999999999,-57.43767267111721,-58.7296,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8678708.flac,fake,dev
1.4036250000000008,-28.431779484783284,-61.296276,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8686775.flac,fake,dev
1.9908750000000004,-17.141083867361893,-71.06193,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8690110.flac,fake,dev
1.2920624999999997,-39.21929276129667,-60.85104,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8700986.flac,fake,dev
2.733,-9.05723033143162,-66.774124,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8708922.flac,fake,dev
1.642500000000001,-18.81458552821459,-64.68276,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8712827.flac,fake,dev
2.560312499999999,-14.490797285444025,-67.03786,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8720385.flac,fake,dev
2.9283750000000004,-16.295341595709722,-63.44197,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8745732.flac,fake,dev
2.9624999999999995,-16.952542761089173,-66.12951,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8752569.flac,fake,dev
1.39425,-27.32808581755164,-66.67077,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8775447.flac,fake,dev
1.5808124999999995,-33.36835587126899,-77.25334,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8788522.flac,fake,dev
0.9256875000000002,-27.98719162353997,-72.81813,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8820030.flac,fake,dev
0.8516249999999996,-32.53787229831903,-64.73224,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8825208.flac,fake,dev
1.1178749999999993,-27.00037585119681,-63.44043,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8826258.flac,fake,dev
1.281,-28.578679396823464,-67.62337,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8846056.flac,fake,dev
2.130750000000001,-30.365719225213265,-56.82251,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8865823.flac,fake,dev
1.6565625000000002,-25.336699977823795,-72.41951,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8892958.flac,fake,dev
1.4956875000000007,-17.898076645871374,-71.149216,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8923577.flac,fake,dev
2.895375,-18.35465218529641,-69.13753,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8925211.flac,fake,dev
2.1971250000000007,-17.08893791157447,-63.20272,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8933531.flac,fake,dev
0.8079375000000009,-64.4954105528082,-63.12414,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8937760.flac,fake,dev
1.6241249999999998,-20.742502478263035,-71.67375,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8941942.flac,fake,dev
3.5975625,-9.233172554268538,-71.21158,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_8959959.flac,fake,dev
1.6571249999999988,-17.762590952248658,-58.769283,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9086287.flac,fake,dev
0.4376249999999999,-88.22591856156478,-58.299232,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9092875.flac,fake,dev
3.994687499999999,-11.037707122157665,-64.21916,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9106136.flac,fake,dev
1.6485000000000003,-21.917042241370027,-60.251358,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9123838.flac,fake,dev
2.80275,-14.494745484946211,-75.332405,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9129067.flac,fake,dev
2.493,-16.646114645334105,-63.60286,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9153269.flac,fake,dev
1.137750000000001,-24.54303892013768,-61.864338,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9170640.flac,fake,dev
0.9150000000000004,-47.697296153123325,-78.10751,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9189588.flac,fake,dev
2.210625,-15.20876256852114,-66.42168,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9202951.flac,fake,dev
2.5595624999999997,-24.26045862084561,-66.07251,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9247963.flac,fake,dev
2.4405,-12.518012719176852,-61.422768,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9251632.flac,fake,dev
2.390250000000001,-15.583101608938806,-67.760124,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9277522.flac,fake,dev
2.5961250000000007,-13.00323064469784,-78.43864,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9291930.flac,fake,dev
1.3471874999999998,-33.036370499064994,-56.99179,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9325392.flac,fake,dev
3.023625,-12.933474596742014,-70.72822,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9346841.flac,fake,dev
2.2899375,-17.206271957831813,-57.802338,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9347002.flac,fake,dev
1.2406874999999995,-28.414707894866243,-62.826683,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9387976.flac,fake,dev
2.791124999999999,-10.075586801025288,-66.94063,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9402940.flac,fake,dev
1.1634374999999997,-59.695374590086345,-64.23221,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9410296.flac,fake,dev
1.82925,-19.3184337413015,-78.40329,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9421383.flac,fake,dev
3.3172500000000014,-7.786114389192826,-77.59513,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9425296.flac,fake,dev
1.0702499999999997,-35.612215354025274,-79.41458,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9436918.flac,fake,dev
1.4857500000000006,-22.3809555360162,-59.752125,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9461387.flac,fake,dev
2.2453125000000003,-26.5873483130596,-56.263546,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9462148.flac,fake,dev
2.842125,-15.903152636227055,-63.236137,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9472346.flac,fake,dev
0.9344999999999996,-50.06718528249918,-64.145454,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9478484.flac,fake,dev
1.1165624999999997,-38.60472589390795,-72.01199,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9489838.flac,fake,dev
3.0763125,-18.99098395906477,-83.33955,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9562412.flac,fake,dev
2.1388125,-15.446705538645697,-63.837135,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9659279.flac,fake,dev
1.903125,-19.45168239758064,-72.05926,dataset/raw/LA\ASVspoof2019_LA_dev/flac\LA_D_9672169.flac,fake,dev
